age,workclass,fnlwgt,education,education-num,maritial-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
43.0,Self-emp-not-inc,89636.0,Bachelors,99.30334256591188,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0.0,-21423.842268093103,60.0,South,<=50K
65.0,Private,-4053601.4878880605,5th-6th,-139.6955587679897,Widowed,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,10.0,Italy,<=50K
-240.00536695770995,Private,9366545.529451163,HS-grad,9.0,Separated,Adm-clerical,Not-in-family,White,Male,0.0,0.0,-845.9211254206589,United-States,<=50K
645.4073892934106,Private,216932.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,571955.8627414401,0.0,-197.46762760248907,United-States,>50K
20.0,Private,209131.0,Some-college,10.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,-19970.25807345599,885.1562020734618,United-States,<=50K
41.0,Private,34278.0,Assoc-voc,11.0,Separated,Other-service,Not-in-family,White,Male,-763945.0385463324,0.0,40.0,United-States,<=50K
29.0,Private,3957204.061733285,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,21205.28252774652,421.529808468333,United-States,<=50K
26.0,Private,250038.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
64.0,Self-emp-not-inc,388625.0,10th,6.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,10.0,United-States,>50K
128.75856027887795,Private,373935.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,243.331442695848,United-States,<=50K
-6.096025923745515,Local-gov,31993.0,7th-8th,4.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,10.0,United-States,<=50K
303.64297614843815,Private,393768.0,Assoc-voc,-8.091445411432261,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,-14537.125862818202,40.0,United-States,<=50K
51.0,Private,95128.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Private,158737.0,12th,8.0,Married-civ-spouse,Machine-op-inspct,Other-relative,Other,Male,541182.2047490897,0.0,260.41533316695893,Ecuador,<=50K
353.6181341729862,Private,104892.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,-572087.0639925395,0.0,40.0,United-States,>50K
210.54811651634648,Private,9294594.284195766,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,50.0,United-States,>50K
53.0,Private,103931.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
30.0,Private,242460.0,HS-grad,9.0,Separated,Craft-repair,Not-in-family,White,Male,0.0,0.0,208.57520876238482,United-States,<=50K
34.0,State-gov,-3118448.6493297843,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,-5719.568994074176,-705.3304469190725,Italy,<=50K
234.2996053775731,Private,376483.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,-576.8170678312184,United-States,<=50K
38.0,Local-gov,115634.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,-458.62191354518035,United-States,<=50K
24.0,Private,-7558136.291298748,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,801065.1324355504,0.0,104.05249075138335,United-States,<=50K
291.04538613819676,Private,53893.0,Some-college,-1.8286050509512108,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
31.0,Private,3061078.1514550177,HS-grad,9.0,Never-married,Farming-fishing,Not-in-family,White,Male,-435326.673615281,-15121.504075546174,99.0,United-States,<=50K
42.0,Private,33126.0,Assoc-acdm,-94.92028685299017,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
-19.812733541930925,Private,118058.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,905375.5008387995,0.0,192.58630602566402,United-States,<=50K
57.0,Private,212448.0,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,949.9463806913739,United-States,>50K
39.0,Private,271521.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,147943.88258999467,0.0,48.0,Philippines,>50K
27.0,Private,116207.0,9th,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,323691.2904588452,20661.86705369564,-692.4452802508835,United-States,<=50K
281.97177765841525,State-gov,101475.0,Assoc-acdm,12.0,Widowed,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
38.0,Private,153685.0,11th,7.0,Divorced,Machine-op-inspct,Unmarried,Black,Female,341511.7872501672,0.0,52.0,United-States,<=50K
-507.991044072952,Private,184831.0,Some-college,10.0,Never-married,Craft-repair,Unmarried,White,Male,0.0,0.0,-424.3292520449618,United-States,<=50K
592.1438952197614,Private,4277303.877030751,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,60.0,United-States,<=50K
27.0,Self-emp-not-inc,420054.0,HS-grad,9.0,Never-married,Craft-repair,Unmarried,White,Male,9562.0,29049.881783497753,50.0,United-States,>50K
42.0,Private,2737101.307647992,Masters,14.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
359.93409528894796,Private,-7155162.841278894,9th,5.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,50.0,United-States,<=50K
38.0,Private,-8923803.690973533,Some-college,10.0,Divorced,Craft-repair,Unmarried,White,Male,516659.14814453083,0.0,40.0,United-States,<=50K
344.75979914187417,Private,8895676.87980771,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
29.0,Private,192283.0,Some-college,10.0,Never-married,Other-service,Other-relative,White,Female,0.0,0.0,20.0,United-States,<=50K
58.0,Private,104333.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,940326.213944177,0.0,40.0,United-States,>50K
26.0,Private,294493.0,Bachelors,13.0,Never-married,Craft-repair,Other-relative,White,Male,-247432.73162179696,0.0,40.0,United-States,<=50K
46.0,Federal-gov,97863.0,Assoc-voc,73.54320779957757,Married-civ-spouse,Adm-clerical,Husband,White,Male,5178.0,0.0,-131.7079222405755,United-States,>50K
-176.33318562014017,Private,472807.0,1st-4th,142.98255784745933,Never-married,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,-511.79474732223173,Mexico,<=50K
23.0,Private,143003.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,1887.0,50.0,India,>50K
45.0,Private,331482.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,-374.3265772834935,United-States,<=50K
-497.74774912003716,Private,5698331.655433952,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K
23.0,Private,169188.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,7471.217784322113,25.0,United-States,<=50K
50.0,Self-emp-inc,190333.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,19107.72914327634,-130.2441437648805,United-States,>50K
37.0,Private,150057.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,-733743.4469893533,0.0,808.7137326808393,United-States,>50K
47.0,Self-emp-not-inc,107231.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,983394.4383993527,0.0,-133.04538631804735,United-States,>50K
36.0,Private,282092.0,Assoc-acdm,12.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
-376.1277964864423,Federal-gov,115562.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
51.0,Private,95946.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,15238.647764606914,50.0,United-States,>50K
44.0,State-gov,55395.0,HS-grad,71.34160203239529,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
48.0,Private,240231.0,Bachelors,-126.12709953330761,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,-101185.17839981115,30025.967691517053,40.0,Japan,>50K
36.0,Private,180667.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,-694457.6012468373,1887.0,60.0,United-States,>50K
651.7992715605867,Private,185436.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,70.0,United-States,>50K
55.0,Private,-2386324.3513179133,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,-917452.8044219917,0.0,-482.8015128734677,United-States,<=50K
612.039976044803,Private,809585.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,910953.4248385499,0.0,40.0,United-States,>50K
52.0,Self-emp-not-inc,34973.0,HS-grad,-17.145046342064433,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,1887.0,60.0,United-States,>50K
217.668942246332,Federal-gov,175669.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
28.0,Private,162298.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,-1057.5990120072638,40.0,United-States,<=50K
35.0,Private,66297.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,629.0629950108408,Philippines,>50K
27.0,Private,208725.0,Assoc-acdm,-13.920257817835477,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,42.0,United-States,<=50K
762.2769754352597,Private,178037.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Male,-952428.4643994126,0.0,-484.77731215731296,United-States,<=50K
29.0,Private,235393.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,-508.17460387505184,United-States,<=50K
44.0,Private,42476.0,HS-grad,9.0,Never-married,Adm-clerical,Other-relative,White,Female,0.0,20564.342889453455,30.0,United-States,<=50K
25.0,Private,7283364.247771388,HS-grad,9.0,Never-married,Other-service,Not-in-family,Black,Female,183339.04505077447,-20904.806727934723,1056.9114417069563,United-States,<=50K
338.8012156180156,State-gov,198660.0,Some-college,-33.17477551583261,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,-19833.272215680754,40.0,United-States,>50K
46.0,Self-emp-not-inc,225456.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Private,2373840.958360479,10th,6.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,-10921.778416795445,40.0,United-States,<=50K
32.0,Federal-gov,402361.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
42.0,Self-emp-not-inc,351161.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1887.0,40.0,United-States,>50K
249.02809066698777,Private,7676020.981550148,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
35.0,Private,30565.0,HS-grad,9.0,Married-AF-spouse,Other-service,Wife,White,Female,0.0,0.0,40.0,United-States,>50K
58.0,Local-gov,-7107858.8405105695,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.0,0.0,55.0,United-States,<=50K
32.0,Self-emp-inc,-3697119.4069119776,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,13617.638975722586,40.0,United-States,<=50K
21.0,Private,131473.0,Some-college,10.0,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0.0,0.0,543.371494520411,Vietnam,<=50K
-531.4785359104766,Private,192251.0,HS-grad,9.0,Divorced,Adm-clerical,Own-child,White,Female,0.0,-26775.560554982178,-542.6123726925955,United-States,<=50K
41.0,Self-emp-not-inc,7184885.578170178,Masters,14.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,-8159.99108978084,35.0,United-States,>50K
49.0,Private,31267.0,7th-8th,51.58876500902489,Married-civ-spouse,Craft-repair,Husband,White,Male,-33249.75690195453,0.0,40.0,United-States,<=50K
757.3487966915446,State-gov,-693161.0795274284,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
-326.883285935942,Self-emp-not-inc,4013842.512077958,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,2829.0,-6768.281984099547,65.0,United-States,<=50K
45.0,Local-gov,5513412.2715406455,11th,7.0,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,507.0252743631334,United-States,<=50K
74.0,Private,-6311444.01347327,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,839410.8112039961,12461.247924230307,-18.579881000110163,United-States,<=50K
40.0,Self-emp-inc,111483.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
53.0,Federal-gov,225339.0,Some-college,10.0,Widowed,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,<=50K
42.0,Private,8553519.398538804,HS-grad,9.0,Divorced,Other-service,Other-relative,Black,Female,0.0,0.0,35.0,United-States,<=50K
48.0,Private,331482.0,Prof-school,15.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,1977.0,40.0,United-States,>50K
27.0,Private,167031.0,Bachelors,-83.14338436578481,Never-married,Prof-specialty,Unmarried,Other,Female,0.0,0.0,33.0,United-States,<=50K
754.3659917838337,Private,39606.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,22163.996264420588,40.0,United-States,<=50K
600.3546784272737,Private,138026.0,HS-grad,137.6097526911587,Married-civ-spouse,Adm-clerical,Wife,White,Female,-999254.3334928086,0.0,40.0,United-States,<=50K
48.0,Private,148549.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,11840.965276739777,50.0,United-States,<=50K
25.0,Private,9224238.90085598,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
41.0,Local-gov,89172.0,Some-college,18.36523747789577,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
44.0,Self-emp-inc,8204975.434249679,HS-grad,18.746383068519776,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,-365.7489618805205,United-States,<=50K
-407.8957075714099,Local-gov,-186963.1960378047,Masters,130.2682304015358,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688.0,0.0,35.0,United-States,>50K
37.0,Private,337778.0,11th,-117.11765167795525,Divorced,Farming-fishing,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
-432.36412919658306,Private,185145.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
39.0,Private,139703.0,HS-grad,9.0,Married-spouse-absent,Sales,Unmarried,Black,Female,-841476.7755390028,-8153.341643206568,28.0,Jamaica,<=50K
48.0,Self-emp-not-inc,247294.0,HS-grad,-62.04421522795592,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,30.0,Peru,<=50K
386.9541557313938,Self-emp-not-inc,61343.0,HS-grad,64.92065131219908,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,-656.0831532001878,United-States,<=50K
33.0,Private,188661.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
32.0,Private,34104.0,Some-college,-11.027378069997724,Married-civ-spouse,Exec-managerial,Husband,White,Male,-511513.589724924,0.0,40.0,United-States,<=50K
37.0,Self-emp-inc,162164.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
65.0,Private,209831.0,Assoc-voc,-26.603042810225475,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,846.8052152945959,United-States,<=50K
33.0,Private,288825.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,-2896.2760921722765,84.0,United-States,<=50K
33.0,Federal-gov,956993.6439832165,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,-877156.8491922606,12081.516645768763,40.0,United-States,<=50K
61.0,Federal-gov,28291.0,Bachelors,139.9057735478235,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,11440.48547660363,-563.8077730440843,United-States,<=50K
38.0,Private,-4026505.8777504396,HS-grad,117.92248062356265,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,-450.12311351894675,United-States,<=50K
34.0,Private,281852.0,HS-grad,9.0,Never-married,Transport-moving,Not-in-family,Black,Male,0.0,0.0,80.0,United-States,<=50K
63.0,Self-emp-inc,-1065821.8715350274,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
47.0,Self-emp-not-inc,117865.0,HS-grad,9.0,Married-AF-spouse,Craft-repair,Husband,White,Male,0.0,23881.687132930154,90.0,United-States,<=50K
43.0,Private,2566767.92786434,HS-grad,127.70880486302543,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0.0,0.0,99.0,United-States,<=50K
562.3724385568876,Private,205152.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,258.641586330551,United-States,<=50K
786.1002869949717,Private,9187115.470481062,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,-444.3452220614927,United-States,>50K
-216.44707107679636,Private,292472.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0.0,1876.0,-577.8445303582184,Cambodia,<=50K
637.2693555280456,Private,118536.0,HS-grad,134.68308767428084,Divorced,Machine-op-inspct,Other-relative,Black,Male,483349.4147397585,-16923.81816226215,-875.6774844447593,United-States,<=50K
556.5714528229,Local-gov,-1176047.4557536943,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,-420371.46813836193,0.0,40.0,United-States,>50K
33.0,Private,80058.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,-710.4744950484504,United-States,<=50K
115.67329871903786,State-gov,237141.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,986176.1518023015,-11722.517811123398,246.2022551238748,United-States,>50K
18.0,Private,90934.0,Some-college,10.0,Never-married,Sales,Own-child,White,Male,-221394.92934731452,0.0,-99.77867429149933,United-States,<=50K
25.0,Private,185287.0,Some-college,134.30983221712847,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,-11298.075530614551,40.0,United-States,<=50K
28.0,Private,-3896753.637612081,Bachelors,-67.47008967244301,Never-married,Prof-specialty,Not-in-family,White,Male,-871528.4416098498,13595.444181414377,45.0,United-States,<=50K
46.0,Self-emp-inc,170850.0,HS-grad,-8.22295283608699,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,-583.5567860982014,United-States,>50K
424.1750166501348,Local-gov,-655152.290774364,HS-grad,-130.17535807215154,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,541.5657725083261,United-States,<=50K
37.0,Private,6009509.5124005675,Bachelors,69.21174349029863,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Iran,<=50K
51.0,Private,8909790.17885577,HS-grad,103.78902481193008,Married-civ-spouse,Sales,Husband,White,Male,530713.3248350795,2002.0,45.0,United-States,<=50K
31.0,Private,5060079.516443029,Some-college,50.79892769896197,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
20.0,Private,117244.0,HS-grad,-98.3446610686135,Never-married,Machine-op-inspct,Unmarried,White,Female,-438547.19390565786,0.0,-397.0863073476927,United-States,<=50K
302.4950502797707,Local-gov,387250.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,8858.903052108499,50.0,United-States,>50K
170.55680442047955,Private,225193.0,HS-grad,-72.83895153063104,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
75.0,Self-emp-not-inc,165968.0,Assoc-voc,-132.21737252423713,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,0.0,306.08074121932015,United-States,<=50K
35.0,Private,102976.0,Masters,14.0,Never-married,Exec-managerial,Not-in-family,White,Male,-297664.62091362476,0.0,40.0,United-States,>50K
32.0,Private,-7615335.042081613,HS-grad,109.09079776672759,Never-married,Machine-op-inspct,Unmarried,White,Male,-167534.48580500355,0.0,40.0,United-States,<=50K
-335.72700118258547,Private,2481345.9812089475,HS-grad,129.2913881399702,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0.0,25519.941117678816,16.0,United-States,<=50K
23.0,Private,209955.0,HS-grad,95.74127667523952,Never-married,Craft-repair,Not-in-family,White,Male,0.0,-16094.531210565496,40.0,United-States,<=50K
-347.6207085762724,Private,95465.0,HS-grad,9.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,42.0,United-States,<=50K
54.0,Private,28683.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,3464.0,0.0,40.0,United-States,<=50K
47.0,Private,189680.0,Bachelors,18.65796490556577,Married-civ-spouse,Sales,Husband,White,Male,0.0,1977.0,40.0,United-States,>50K
-368.7673286689452,Private,-2807156.17553048,Some-college,10.0,Divorced,Adm-clerical,Own-child,White,Female,687056.5377567468,0.0,20.0,United-States,<=50K
-374.34757776665555,Private,6945453.731216422,11th,7.0,Never-married,Other-service,Own-child,Black,Female,0.0,0.0,25.0,United-States,<=50K
41.0,Private,183105.0,HS-grad,9.0,Separated,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,44.0,Cuba,<=50K
499.3867494971988,Private,112967.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
31.0,Private,356882.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5013.0,-18446.884904517214,40.0,United-States,<=50K
25.0,Private,112847.0,HS-grad,91.27685241738575,Married-civ-spouse,Transport-moving,Own-child,Other,Male,272323.2133757032,0.0,40.0,United-States,<=50K
93.65589800971294,Local-gov,109089.0,Prof-school,15.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,13930.958798069487,40.0,United-States,>50K
7.610102965723854,Private,376416.0,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,-8078.067364447565,40.0,United-States,<=50K
25.0,Private,-3555548.193443914,Some-college,10.0,Never-married,Handlers-cleaners,Not-in-family,Black,Male,831218.4226843012,7157.830270732517,40.0,Outlying-US(Guam-USVI-etc),<=50K
61.0,Self-emp-inc,98350.0,Doctorate,16.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,644901.8392012799,0.0,40.0,Taiwan,>50K
20.0,Private,1464733.941661302,HS-grad,-107.72488239071745,Never-married,Transport-moving,Other-relative,White,Male,0.0,16174.529135584566,40.0,United-States,<=50K
815.085535742219,Private,-2159456.469629504,Assoc-voc,51.572231968706184,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
-295.95055167638884,Self-emp-inc,80333.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,354899.4398040265,0.0,168.18732186950757,United-States,>50K
34.0,Private,133122.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,679194.6743125982,0.0,40.0,United-States,<=50K
64.0,State-gov,211222.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,-360.7275105026331,United-States,<=50K
-456.57883034974475,Private,-3783102.337814345,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,-145156.73716449318,-17713.7293690909,40.0,United-States,<=50K
-135.6547643284881,Private,273362.0,HS-grad,-107.88175595722117,Married-civ-spouse,Craft-repair,Husband,White,Male,-676896.914954837,0.0,40.0,United-States,>50K
55.0,State-gov,-4577411.393106336,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
57.0,Private,104272.0,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,523212.4992324203,0.0,369.1197706962806,United-States,<=50K
197.0592307094882,Private,196899.0,Bachelors,13.0,Never-married,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,50.0,Haiti,<=50K
37.0,Private,-2619742.2224776605,9th,5.0,Divorced,Craft-repair,Own-child,White,Male,0.0,0.0,-130.16638035955748,United-States,<=50K
124.96465961004574,Private,-585040.3590992428,Some-college,10.0,Never-married,Sales,Own-child,Black,Male,0.0,0.0,25.0,United-States,<=50K
37.0,Private,-9215829.07968973,Bachelors,132.1975668406792,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
59.0,Self-emp-not-inc,136413.0,7th-8th,96.25716884491678,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,12918.921552942145,48.0,United-States,<=50K
57.0,Private,199847.0,Bachelors,119.22571766902225,Married-civ-spouse,Exec-managerial,Husband,White,Male,1061000.567837834,0.0,-853.3009815005065,United-States,>50K
-484.7717276207537,Self-emp-inc,97082.0,12th,8.0,Widowed,Sales,Not-in-family,White,Male,18481.0,0.0,-622.2075527662646,United-States,>50K
-337.4864486988645,Private,57898.0,12th,8.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,26252.58852246043,40.0,United-States,<=50K
712.5401574670899,Private,252058.0,Bachelors,154.97400486891158,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,752.679883139924,United-States,<=50K
25.0,Self-emp-not-inc,257574.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,20.0,United-States,<=50K
-2.079369358193958,Private,169699.0,HS-grad,-38.97050767684409,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
-320.59128332992225,Local-gov,608184.0,HS-grad,124.31887681671026,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40.0,United-States,>50K
421.5293366954479,Local-gov,-2815039.967410939,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,548527.5009204063,0.0,45.0,United-States,>50K
36.0,Private,207853.0,HS-grad,9.0,Divorced,Craft-repair,Own-child,White,Male,942802.7243864471,0.0,825.7774497230507,United-States,<=50K
58.0,State-gov,223400.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,21176.062820002135,20.0,United-States,>50K
-32.87431437120051,Private,2459966.818392618,Assoc-acdm,12.0,Never-married,Craft-repair,Own-child,White,Male,-678435.8759571165,0.0,40.0,United-States,<=50K
56.0,Private,89922.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,3103.0,17992.909892362535,373.539649590296,United-States,>50K
-188.6519178978583,Private,-6491830.044531956,10th,6.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,30.0,United-States,<=50K
49.0,Private,-7956662.749212694,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,471.7399858961102,United-States,>50K
-554.5120027747638,Private,-2389545.2072768584,10th,6.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,25.0,United-States,<=50K
